CustomerID,BillDate,UsageGB,TotalCharge,PaymentStatus,PaymentDate
876,2025-01-01,297.02,64.73,Unpaid,
876,2025-01-31,440.18,85.32,Unpaid,
876,2025-03-02,235.52,57.54,Unpaid,
876,2025-04-01,153.66,35.99,Paid,2025-04-01
876,2025-05-01,155.36,40.77,Unpaid,
876,2025-05-31,352.98,75.5,Paid,2025-06-03
876,2025-06-30,67.38,28.17,Partial,
876,2025-07-30,330.92,61.88,Unpaid,
876,2025-08-29,221.04,52.93,Partial,
876,2025-09-28,171.72,38.08,Partial,
877,2025-01-01,279.33,69.58,Unpaid,
877,2025-01-31,432.23,82.79,Unpaid,
877,2025-03-02,245.71,65.56,Unpaid,
877,2025-04-01,152.59,39.62,Partial,
877,2025-05-01,354.31,67.54,Partial,
877,2025-05-31,402.98,67.08,Paid,2025-06-11
877,2025-06-30,382.67,82.19,Paid,2025-07-01
877,2025-07-30,465.99,71.11,Unpaid,
877,2025-08-29,183.6,51.88,Partial,
877,2025-09-28,117.64,33.78,Paid,2025-10-01
878,2025-01-01,287.83,59.91,Partial,
878,2025-01-31,446.96,74.46,Partial,
878,2025-03-02,368.36,84.03,Partial,
878,2025-04-01,230.86,49.63,Unpaid,
878,2025-05-01,266.44,57.61,Partial,
878,2025-05-31,59.16,28.34,Partial,
878,2025-06-30,240.26,60.25,Paid,2025-07-09
878,2025-07-30,275.33,66.84,Unpaid,
878,2025-08-29,331.97,78.14,Partial,
878,2025-09-28,199.91,50.83,Paid,2025-10-05
879,2025-01-01,205.9,55.33,Partial,
879,2025-01-31,273.71,74.53,Unpaid,
879,2025-03-02,148.42,47.06,Unpaid,
879,2025-04-01,279.02,54.96,Unpaid,
879,2025-05-01,211.24,56.74,Paid,2025-05-04
879,2025-05-31,323.39,59.69,Partial,
879,2025-06-30,174.75,41.47,Paid,2025-07-08
879,2025-07-30,282.21,65.14,Partial,
879,2025-08-29,176.35,53.64,Partial,
879,2025-09-28,372.38,63.41,Partial,
880,2025-01-01,125.9,39.92,Partial,
880,2025-01-31,342.42,71.2,Paid,2025-02-14
880,2025-03-02,471.33,107.07,Paid,2025-03-14
880,2025-04-01,396.4,77.78,Partial,
880,2025-05-01,324.67,83.68,Unpaid,
880,2025-05-31,172.94,38.54,Partial,
880,2025-06-30,425.92,71.55,Partial,
880,2025-07-30,344.7,85.86,Paid,2025-08-03
880,2025-08-29,66.27,29.73,Unpaid,
880,2025-09-28,182.13,50.18,Partial,
881,2025-01-01,197.08,42.76,Paid,2025-01-12
881,2025-01-31,436.86,96.82,Partial,
881,2025-03-02,334.08,67.87,Unpaid,
881,2025-04-01,391.35,62.05,Paid,2025-04-08
881,2025-05-01,322.51,66.65,Paid,2025-05-03
881,2025-05-31,337.72,59.6,Unpaid,
881,2025-06-30,177.18,53.04,Paid,2025-07-01
881,2025-07-30,263.38,70.07,Paid,2025-08-14
881,2025-08-29,172.57,50.27,Partial,
881,2025-09-28,106.05,38.22,Unpaid,
882,2025-01-01,170.15,38.57,Partial,
882,2025-01-31,471.49,75.32,Unpaid,
882,2025-03-02,66.92,30.35,Paid,2025-03-11
882,2025-04-01,88.93,34.05,Unpaid,
882,2025-05-01,130.06,41.34,Partial,
882,2025-05-31,99.94,30.29,Paid,2025-06-08
882,2025-06-30,399.05,92.04,Paid,2025-07-14
882,2025-07-30,459.61,77.33,Partial,
882,2025-08-29,131.99,41.16,Partial,
882,2025-09-28,141.36,38.71,Unpaid,
883,2025-01-01,199.15,40.9,Paid,2025-01-15
883,2025-01-31,318.03,64.03,Paid,2025-02-01
883,2025-03-02,323.97,82.82,Unpaid,
883,2025-04-01,182.08,56.35,Paid,2025-04-09
883,2025-05-01,407.89,80.86,Unpaid,
883,2025-05-31,140.39,46.22,Unpaid,
883,2025-06-30,328.08,82.21,Unpaid,
883,2025-07-30,439.57,104.82,Unpaid,
883,2025-08-29,187.58,44.47,Unpaid,
883,2025-09-28,68.58,28.51,Unpaid,
884,2025-01-01,361.06,73.77,Partial,
884,2025-01-31,298.36,59.94,Partial,
884,2025-03-02,209.94,44.81,Partial,
884,2025-04-01,436.63,99.79,Paid,2025-04-02
884,2025-05-01,267.04,47.32,Partial,
884,2025-05-31,214.14,49.24,Paid,2025-06-09
884,2025-06-30,412.29,64.83,Partial,
884,2025-07-30,415.55,80.75,Unpaid,
884,2025-08-29,342.99,74.48,Paid,2025-08-29
884,2025-09-28,415.78,84.56,Unpaid,
885,2025-01-01,289.34,54.94,Paid,2025-01-04
885,2025-01-31,398.98,89.09,Unpaid,
885,2025-03-02,112.98,32.56,Partial,
885,2025-04-01,121.45,41.87,Paid,2025-04-05
885,2025-05-01,306.29,66.98,Partial,
885,2025-05-31,498.68,71.81,Partial,
885,2025-06-30,167.22,40.19,Paid,2025-07-07
885,2025-07-30,308.71,69.51,Unpaid,
885,2025-08-29,437.5,94.53,Partial,
885,2025-09-28,371.1,71.82,Paid,2025-10-01
886,2025-01-01,160.95,46.22,Unpaid,
886,2025-01-31,372.27,89.03,Partial,
886,2025-03-02,184.46,40.05,Paid,2025-03-05
886,2025-04-01,356.03,89.44,Partial,
886,2025-05-01,274.91,73.21,Unpaid,
886,2025-05-31,314.98,78.26,Partial,
886,2025-06-30,488.92,109.64,Partial,
886,2025-07-30,314.62,61.33,Paid,2025-08-04
886,2025-08-29,232.72,62.32,Paid,2025-09-12
886,2025-09-28,301.14,56.08,Paid,2025-10-02
887,2025-01-01,100.61,33.06,Unpaid,
887,2025-01-31,431.01,75.27,Partial,
887,2025-03-02,359.06,67.64,Partial,
887,2025-04-01,75.22,34.0,Paid,2025-04-12
887,2025-05-01,369.26,76.27,Paid,2025-05-15
887,2025-05-31,238.89,49.1,Partial,
887,2025-06-30,493.65,99.33,Paid,2025-07-07
887,2025-07-30,285.71,67.65,Paid,2025-07-31
887,2025-08-29,93.24,32.86,Unpaid,
887,2025-09-28,477.16,88.15,Paid,2025-10-13
888,2025-01-01,185.21,56.29,Unpaid,
888,2025-01-31,146.16,39.98,Unpaid,
888,2025-03-02,483.08,85.41,Unpaid,
888,2025-04-01,207.08,54.49,Partial,
888,2025-05-01,66.09,29.36,Partial,
888,2025-05-31,429.76,65.53,Paid,2025-06-09
888,2025-06-30,384.92,95.15,Paid,2025-07-04
888,2025-07-30,477.67,74.51,Partial,
888,2025-08-29,455.82,67.33,Partial,
888,2025-09-28,397.11,78.08,Unpaid,
889,2025-01-01,364.86,84.46,Partial,
889,2025-01-31,199.15,49.38,Unpaid,
889,2025-03-02,135.0,35.25,Paid,2025-03-09
889,2025-04-01,224.6,63.3,Paid,2025-04-03
889,2025-05-01,198.37,53.32,Paid,2025-05-16
889,2025-05-31,355.28,78.45,Paid,2025-06-04
889,2025-06-30,198.22,42.77,Partial,
889,2025-07-30,382.27,64.92,Paid,2025-08-12
889,2025-08-29,357.63,61.35,Unpaid,
889,2025-09-28,231.01,63.39,Partial,
890,2025-01-01,107.74,35.69,Paid,2025-01-11
890,2025-01-31,202.16,54.19,Partial,
890,2025-03-02,229.74,62.46,Unpaid,
890,2025-04-01,380.92,80.39,Partial,
890,2025-05-01,135.72,34.79,Partial,
890,2025-05-31,188.01,53.32,Paid,2025-06-05
890,2025-06-30,397.43,77.92,Unpaid,
890,2025-07-30,173.9,44.95,Partial,
890,2025-08-29,299.86,61.25,Paid,2025-09-07
890,2025-09-28,199.04,57.93,Paid,2025-10-09
891,2025-01-01,465.88,79.37,Partial,
891,2025-01-31,192.98,50.45,Paid,2025-02-13
891,2025-03-02,344.8,77.53,Paid,2025-03-10
891,2025-04-01,208.34,43.58,Unpaid,
891,2025-05-01,446.83,94.91,Partial,
891,2025-05-31,464.75,109.76,Unpaid,
891,2025-06-30,355.31,71.09,Partial,
891,2025-07-30,302.2,53.92,Unpaid,
891,2025-08-29,259.22,57.56,Paid,2025-09-04
891,2025-09-28,147.73,48.92,Paid,2025-10-09
892,2025-01-01,58.26,31.5,Unpaid,
892,2025-01-31,145.38,35.28,Unpaid,
892,2025-03-02,147.87,49.51,Partial,
892,2025-04-01,395.01,92.8,Paid,2025-04-06
892,2025-05-01,208.57,41.89,Unpaid,
892,2025-05-31,387.45,78.82,Partial,
892,2025-06-30,140.96,37.61,Unpaid,
892,2025-07-30,171.45,50.04,Partial,
892,2025-08-29,134.05,37.75,Partial,
892,2025-09-28,306.25,60.72,Partial,
893,2025-01-01,480.97,68.47,Partial,
893,2025-01-31,416.21,99.94,Partial,
893,2025-03-02,98.56,30.07,Partial,
893,2025-04-01,318.61,71.93,Paid,2025-04-05
893,2025-05-01,118.14,33.03,Paid,2025-05-05
893,2025-05-31,448.86,87.01,Unpaid,
893,2025-06-30,116.5,36.05,Unpaid,
893,2025-07-30,396.41,99.01,Unpaid,
893,2025-08-29,408.62,86.72,Paid,2025-09-03
893,2025-09-28,295.53,56.0,Partial,
894,2025-01-01,233.75,60.26,Paid,2025-01-04
894,2025-01-31,482.82,85.21,Unpaid,
894,2025-03-02,279.59,53.4,Paid,2025-03-05
894,2025-04-01,446.53,109.3,Unpaid,
894,2025-05-01,459.34,104.56,Partial,
894,2025-05-31,354.73,89.16,Paid,2025-06-10
894,2025-06-30,108.27,35.35,Partial,
894,2025-07-30,197.72,43.81,Unpaid,
894,2025-08-29,103.58,40.21,Paid,2025-09-04
894,2025-09-28,85.44,30.41,Unpaid,
895,2025-01-01,359.78,87.6,Partial,
895,2025-01-31,244.59,64.09,Partial,
895,2025-03-02,313.31,62.34,Unpaid,
895,2025-04-01,135.85,45.83,Unpaid,
895,2025-05-01,440.4,73.68,Unpaid,
895,2025-05-31,89.71,36.41,Partial,
895,2025-06-30,197.79,47.48,Paid,2025-06-30
895,2025-07-30,261.89,59.92,Unpaid,
895,2025-08-29,149.43,39.17,Partial,
895,2025-09-28,81.27,31.59,Unpaid,
896,2025-01-01,460.61,71.55,Partial,
896,2025-01-31,378.7,95.01,Paid,2025-02-09
896,2025-03-02,442.71,86.55,Partial,
896,2025-04-01,171.51,51.35,Partial,
896,2025-05-01,194.44,51.93,Paid,2025-05-02
896,2025-05-31,193.4,49.72,Unpaid,
896,2025-06-30,208.09,45.98,Paid,2025-07-04
896,2025-07-30,382.54,64.31,Paid,2025-08-12
896,2025-08-29,235.6,44.66,Paid,2025-09-02
896,2025-09-28,209.43,59.9,Paid,2025-10-01
897,2025-01-01,406.77,100.83,Partial,
897,2025-01-31,417.42,84.1,Partial,
897,2025-03-02,239.21,57.73,Unpaid,
897,2025-04-01,380.12,73.08,Unpaid,
897,2025-05-01,497.48,87.24,Unpaid,
897,2025-05-31,140.38,39.57,Partial,
897,2025-06-30,282.34,75.41,Unpaid,
897,2025-07-30,350.6,80.82,Unpaid,
897,2025-08-29,381.2,92.18,Paid,2025-09-03
897,2025-09-28,377.5,62.98,Unpaid,
898,2025-01-01,373.06,93.4,Paid,2025-01-13
898,2025-01-31,495.29,83.06,Unpaid,
898,2025-03-02,57.29,28.33,Partial,
898,2025-04-01,240.83,62.67,Partial,
898,2025-05-01,468.45,76.69,Paid,2025-05-14
898,2025-05-31,466.21,111.78,Partial,
898,2025-06-30,331.83,80.52,Partial,
898,2025-07-30,159.37,39.58,Unpaid,
898,2025-08-29,458.58,108.71,Unpaid,
898,2025-09-28,124.28,41.79,Partial,
899,2025-01-01,424.33,80.08,Partial,
899,2025-01-31,348.85,73.07,Partial,
899,2025-03-02,107.53,39.52,Unpaid,
899,2025-04-01,344.21,69.7,Partial,
899,2025-05-01,102.45,35.32,Partial,
899,2025-05-31,266.38,65.6,Unpaid,
899,2025-06-30,312.28,62.83,Partial,
899,2025-07-30,97.25,35.95,Paid,2025-08-10
899,2025-08-29,340.39,54.17,Unpaid,
899,2025-09-28,329.39,53.56,Partial,
900,2025-01-01,394.46,86.23,Unpaid,
900,2025-01-31,68.26,27.77,Paid,2025-02-10
900,2025-03-02,268.63,47.32,Paid,2025-03-07
900,2025-04-01,482.2,81.99,Paid,2025-04-08
900,2025-05-01,97.46,39.18,Paid,2025-05-05
900,2025-05-31,341.96,61.91,Paid,2025-05-31
900,2025-06-30,400.06,78.75,Paid,2025-06-30
900,2025-07-30,217.32,46.3,Partial,
900,2025-08-29,456.42,70.04,Paid,2025-09-03
900,2025-09-28,435.28,103.75,Partial,
901,2025-01-01,124.8,36.99,Unpaid,
901,2025-01-31,86.24,33.54,Partial,
901,2025-03-02,138.97,43.78,Paid,2025-03-08
901,2025-04-01,230.13,50.53,Partial,
901,2025-05-01,186.34,54.07,Partial,
901,2025-05-31,232.84,48.04,Paid,2025-06-05
901,2025-06-30,322.56,70.82,Paid,2025-07-07
901,2025-07-30,446.03,101.56,Partial,
901,2025-08-29,475.23,99.02,Unpaid,
901,2025-09-28,128.41,33.88,Unpaid,
902,2025-01-01,92.53,32.56,Paid,2025-01-05
902,2025-01-31,317.76,71.71,Partial,
902,2025-03-02,391.54,95.08,Partial,
902,2025-04-01,142.56,43.83,Partial,
902,2025-05-01,63.61,27.04,Paid,2025-05-13
902,2025-05-31,57.68,31.44,Paid,2025-06-03
902,2025-06-30,129.31,42.0,Paid,2025-07-05
902,2025-07-30,124.66,34.47,Unpaid,
902,2025-08-29,463.75,112.74,Partial,
902,2025-09-28,212.13,53.28,Unpaid,
903,2025-01-01,351.21,74.71,Paid,2025-01-04
903,2025-01-31,486.67,73.42,Partial,
903,2025-03-02,62.84,29.28,Paid,2025-03-12
903,2025-04-01,430.75,95.48,Partial,
903,2025-05-01,221.9,46.49,Partial,
903,2025-05-31,388.62,68.7,Paid,2025-06-01
903,2025-06-30,229.8,58.93,Paid,2025-07-09
903,2025-07-30,118.64,34.41,Paid,2025-08-07
903,2025-08-29,291.57,63.56,Paid,2025-08-29
903,2025-09-28,59.42,30.77,Unpaid,
904,2025-01-01,264.82,66.66,Partial,
904,2025-01-31,354.19,80.89,Paid,2025-02-14
904,2025-03-02,313.48,77.27,Unpaid,
904,2025-04-01,495.74,109.04,Partial,
904,2025-05-01,101.42,31.46,Partial,
904,2025-05-31,496.48,102.09,Paid,2025-05-31
904,2025-06-30,147.22,47.57,Paid,2025-07-13
904,2025-07-30,109.08,38.7,Partial,
904,2025-08-29,217.3,55.87,Paid,2025-09-12
904,2025-09-28,475.26,84.63,Unpaid,
905,2025-01-01,229.31,63.58,Unpaid,
905,2025-01-31,395.07,93.25,Paid,2025-02-12
905,2025-03-02,153.47,35.85,Partial,
905,2025-04-01,331.46,82.48,Unpaid,
905,2025-05-01,434.38,70.82,Paid,2025-05-10
905,2025-05-31,290.91,71.72,Unpaid,
905,2025-06-30,70.57,29.09,Partial,
905,2025-07-30,161.58,37.63,Paid,2025-08-07
905,2025-08-29,243.16,56.85,Paid,2025-09-06
905,2025-09-28,391.62,93.1,Paid,2025-10-06
906,2025-01-01,254.13,55.66,Paid,2025-01-02
906,2025-01-31,119.89,39.72,Unpaid,
906,2025-03-02,222.49,51.69,Partial,
906,2025-04-01,296.8,60.66,Partial,
906,2025-05-01,388.71,69.93,Paid,2025-05-14
906,2025-05-31,418.96,67.08,Partial,
906,2025-06-30,90.93,30.12,Unpaid,
906,2025-07-30,157.07,45.21,Paid,2025-08-02
906,2025-08-29,220.76,58.79,Unpaid,
906,2025-09-28,75.8,33.34,Paid,2025-10-02
907,2025-01-01,470.13,95.96,Paid,2025-01-02
907,2025-01-31,274.57,67.74,Paid,2025-02-10
907,2025-03-02,130.88,40.09,Partial,
907,2025-04-01,247.03,46.35,Unpaid,
907,2025-05-01,117.93,37.52,Partial,
907,2025-05-31,268.91,54.97,Unpaid,
907,2025-06-30,458.93,72.96,Unpaid,
907,2025-07-30,203.32,42.89,Unpaid,
907,2025-08-29,258.75,53.07,Unpaid,
907,2025-09-28,64.92,31.66,Partial,
908,2025-01-01,416.36,74.95,Unpaid,
908,2025-01-31,302.68,63.53,Paid,2025-02-02
908,2025-03-02,59.53,30.42,Paid,2025-03-03
908,2025-04-01,336.78,76.01,Unpaid,
908,2025-05-01,415.39,90.25,Unpaid,
908,2025-05-31,338.73,72.33,Unpaid,
908,2025-06-30,305.24,55.61,Unpaid,
908,2025-07-30,183.79,43.13,Unpaid,
908,2025-08-29,389.44,85.06,Paid,2025-09-01
908,2025-09-28,219.72,61.63,Paid,2025-10-11
909,2025-01-01,293.39,59.7,Paid,2025-01-10
909,2025-01-31,100.54,39.09,Unpaid,
909,2025-03-02,223.05,61.96,Paid,2025-03-03
909,2025-04-01,405.71,92.82,Partial,
909,2025-05-01,491.36,80.48,Partial,
909,2025-05-31,180.11,38.45,Unpaid,
909,2025-06-30,112.83,35.89,Unpaid,
909,2025-07-30,496.36,80.0,Unpaid,
909,2025-08-29,317.95,53.27,Unpaid,
909,2025-09-28,488.87,72.29,Partial,
910,2025-01-01,472.92,92.41,Unpaid,
910,2025-01-31,126.67,40.39,Unpaid,
910,2025-03-02,106.93,32.45,Unpaid,
910,2025-04-01,234.67,65.13,Partial,
910,2025-05-01,272.24,60.28,Unpaid,
910,2025-05-31,329.67,69.93,Paid,2025-06-02
910,2025-06-30,405.81,90.78,Paid,2025-07-01
910,2025-07-30,300.36,62.54,Paid,2025-07-30
910,2025-08-29,101.16,38.04,Unpaid,
910,2025-09-28,97.52,31.0,Unpaid,
911,2025-01-01,442.76,74.21,Unpaid,
911,2025-01-31,483.9,72.47,Unpaid,
911,2025-03-02,286.71,72.89,Paid,2025-03-14
911,2025-04-01,371.35,64.91,Partial,
911,2025-05-01,347.01,79.85,Partial,
911,2025-05-31,394.02,97.26,Unpaid,
911,2025-06-30,455.59,87.73,Unpaid,
911,2025-07-30,371.19,59.12,Unpaid,
911,2025-08-29,61.63,28.56,Partial,
911,2025-09-28,91.68,31.07,Paid,2025-10-05
912,2025-01-01,72.36,28.18,Paid,2025-01-06
912,2025-01-31,233.81,51.45,Paid,2025-02-09
912,2025-03-02,66.61,29.0,Paid,2025-03-13
912,2025-04-01,165.67,39.51,Unpaid,
912,2025-05-01,159.28,44.76,Unpaid,
912,2025-05-31,205.58,43.83,Partial,
912,2025-06-30,359.15,81.29,Partial,
912,2025-07-30,465.64,81.7,Unpaid,
912,2025-08-29,242.52,47.29,Partial,
912,2025-09-28,202.74,53.49,Paid,2025-10-01
913,2025-01-01,85.22,30.94,Paid,2025-01-09
913,2025-01-31,452.35,98.41,Paid,2025-02-06
913,2025-03-02,446.26,99.26,Partial,
913,2025-04-01,434.71,64.54,Paid,2025-04-16
913,2025-05-01,150.9,35.98,Partial,
913,2025-05-31,351.83,71.11,Unpaid,
913,2025-06-30,497.97,74.21,Paid,2025-07-07
913,2025-07-30,331.2,85.16,Paid,2025-08-13
913,2025-08-29,203.71,46.2,Unpaid,
913,2025-09-28,343.42,58.02,Unpaid,
914,2025-01-01,396.0,71.38,Paid,2025-01-07
914,2025-01-31,459.99,67.54,Partial,
914,2025-03-02,171.71,41.05,Unpaid,
914,2025-04-01,135.37,35.21,Partial,
914,2025-05-01,294.02,69.06,Partial,
914,2025-05-31,185.46,45.2,Unpaid,
914,2025-06-30,273.67,51.85,Partial,
914,2025-07-30,488.31,102.18,Unpaid,
914,2025-08-29,277.0,62.72,Paid,2025-08-30
914,2025-09-28,214.8,50.62,Unpaid,
915,2025-01-01,255.91,69.96,Unpaid,
915,2025-01-31,493.68,116.95,Unpaid,
915,2025-03-02,493.88,112.94,Unpaid,
915,2025-04-01,474.7,92.08,Paid,2025-04-03
915,2025-05-01,312.77,61.4,Unpaid,
915,2025-05-31,412.3,62.58,Paid,2025-06-09
915,2025-06-30,274.92,51.39,Unpaid,
915,2025-07-30,100.8,39.51,Unpaid,
915,2025-08-29,444.21,77.54,Unpaid,
915,2025-09-28,361.28,86.94,Partial,
916,2025-01-01,179.49,55.65,Unpaid,
916,2025-01-31,272.77,71.05,Unpaid,
916,2025-03-02,331.15,63.15,Paid,2025-03-13
916,2025-04-01,369.78,74.25,Unpaid,
916,2025-05-01,164.83,37.13,Paid,2025-05-15
916,2025-05-31,474.53,98.69,Unpaid,
916,2025-06-30,175.7,39.52,Paid,2025-07-02
916,2025-07-30,251.97,68.92,Paid,2025-08-11
916,2025-08-29,315.85,62.85,Unpaid,
916,2025-09-28,246.97,58.08,Partial,
917,2025-01-01,103.68,34.53,Paid,2025-01-16
917,2025-01-31,294.82,52.68,Partial,
917,2025-03-02,452.69,67.21,Unpaid,
917,2025-04-01,191.14,45.23,Paid,2025-04-16
917,2025-05-01,215.87,43.32,Unpaid,
917,2025-05-31,113.56,35.66,Paid,2025-05-31
917,2025-06-30,445.02,95.6,Partial,
917,2025-07-30,109.25,39.7,Unpaid,
917,2025-08-29,379.26,92.47,Unpaid,
917,2025-09-28,111.32,41.62,Paid,2025-10-11
918,2025-01-01,445.97,85.95,Paid,2025-01-06
918,2025-01-31,452.13,106.39,Partial,
918,2025-03-02,393.81,93.62,Unpaid,
918,2025-04-01,174.55,46.01,Partial,
918,2025-05-01,288.11,48.82,Partial,
918,2025-05-31,458.44,108.21,Unpaid,
918,2025-06-30,367.56,81.94,Partial,
918,2025-07-30,477.27,93.42,Paid,2025-08-08
918,2025-08-29,236.88,58.67,Partial,
918,2025-09-28,361.13,64.85,Unpaid,
919,2025-01-01,292.28,75.51,Partial,
919,2025-01-31,460.29,106.16,Paid,2025-02-13
919,2025-03-02,319.37,59.17,Partial,
919,2025-04-01,236.67,49.97,Partial,
919,2025-05-01,177.8,40.56,Unpaid,
919,2025-05-31,220.97,43.45,Paid,2025-06-08
919,2025-06-30,266.15,54.02,Paid,2025-07-06
919,2025-07-30,350.98,76.04,Partial,
919,2025-08-29,187.81,48.38,Paid,2025-09-01
919,2025-09-28,153.43,37.67,Paid,2025-10-13
920,2025-01-01,294.67,52.45,Paid,2025-01-16
920,2025-01-31,375.51,66.92,Unpaid,
920,2025-03-02,484.1,96.81,Paid,2025-03-04
920,2025-04-01,190.75,49.21,Paid,2025-04-12
920,2025-05-01,175.68,47.16,Unpaid,
920,2025-05-31,282.13,74.3,Partial,
920,2025-06-30,66.55,27.09,Unpaid,
920,2025-07-30,69.68,32.97,Unpaid,
920,2025-08-29,425.8,90.28,Paid,2025-08-31
920,2025-09-28,426.9,102.49,Unpaid,
921,2025-01-01,220.77,57.58,Unpaid,
921,2025-01-31,367.99,63.97,Partial,
921,2025-03-02,491.26,110.88,Partial,
921,2025-04-01,252.45,58.58,Partial,
921,2025-05-01,333.58,53.87,Paid,2025-05-14
921,2025-05-31,263.97,61.53,Paid,2025-06-01
921,2025-06-30,344.39,86.04,Partial,
921,2025-07-30,155.29,38.87,Paid,2025-08-13
921,2025-08-29,233.52,52.9,Partial,
921,2025-09-28,397.54,66.29,Paid,2025-10-07
922,2025-01-01,479.96,112.03,Paid,2025-01-08
922,2025-01-31,121.48,40.96,Partial,
922,2025-03-02,66.02,27.23,Paid,2025-03-15
922,2025-04-01,356.93,80.78,Partial,
922,2025-05-01,370.47,92.85,Partial,
922,2025-05-31,438.79,86.75,Paid,2025-06-05
922,2025-06-30,177.4,48.93,Paid,2025-07-13
922,2025-07-30,98.13,33.28,Partial,
922,2025-08-29,336.18,56.92,Paid,2025-09-03
922,2025-09-28,385.02,96.06,Unpaid,
923,2025-01-01,347.2,63.45,Partial,
923,2025-01-31,137.73,39.45,Paid,2025-02-07
923,2025-03-02,160.88,50.74,Unpaid,
923,2025-04-01,237.4,62.04,Paid,2025-04-03
923,2025-05-01,247.69,47.42,Paid,2025-05-06
923,2025-05-31,399.01,60.91,Unpaid,
923,2025-06-30,54.68,30.19,Unpaid,
923,2025-07-30,153.92,48.52,Partial,
923,2025-08-29,246.3,59.76,Partial,
923,2025-09-28,189.83,53.7,Paid,2025-10-08
924,2025-01-01,263.13,70.08,Unpaid,
924,2025-01-31,317.47,55.05,Unpaid,
924,2025-03-02,163.39,41.01,Paid,2025-03-09
924,2025-04-01,326.56,60.52,Partial,
924,2025-05-01,454.49,109.81,Paid,2025-05-05
924,2025-05-31,352.17,58.33,Partial,
924,2025-06-30,139.89,38.02,Paid,2025-07-04
924,2025-07-30,325.42,78.64,Paid,2025-08-10
924,2025-08-29,442.57,75.39,Unpaid,
924,2025-09-28,55.81,25.69,Unpaid,
925,2025-01-01,175.68,45.08,Partial,
925,2025-01-31,330.15,58.15,Unpaid,
925,2025-03-02,287.35,63.93,Unpaid,
925,2025-04-01,256.87,61.01,Paid,2025-04-13
925,2025-05-01,325.0,84.58,Partial,
925,2025-05-31,250.15,64.03,Partial,
925,2025-06-30,137.18,47.26,Partial,
925,2025-07-30,248.4,63.45,Partial,
925,2025-08-29,93.93,33.26,Partial,
925,2025-09-28,312.74,74.33,Unpaid,
926,2025-01-01,460.38,83.73,Paid,2025-01-05
926,2025-01-31,62.64,31.35,Partial,
926,2025-03-02,51.38,29.97,Unpaid,
926,2025-04-01,193.55,52.21,Partial,
926,2025-05-01,194.52,58.56,Paid,2025-05-01
926,2025-05-31,82.8,34.77,Partial,
926,2025-06-30,437.5,75.58,Partial,
926,2025-07-30,404.04,87.53,Paid,2025-08-01
926,2025-08-29,394.88,76.61,Paid,2025-09-04
926,2025-09-28,176.3,42.28,Unpaid,
927,2025-01-01,496.71,90.82,Partial,
927,2025-01-31,226.44,64.52,Unpaid,
927,2025-03-02,413.59,62.83,Partial,
927,2025-04-01,426.72,96.98,Paid,2025-04-07
927,2025-05-01,120.11,35.07,Unpaid,
927,2025-05-31,134.98,38.9,Unpaid,
927,2025-06-30,309.73,70.23,Paid,2025-07-14
927,2025-07-30,300.51,50.6,Paid,2025-08-10
927,2025-08-29,415.4,78.71,Unpaid,
927,2025-09-28,240.86,52.67,Unpaid,
928,2025-01-01,81.67,31.45,Partial,
928,2025-01-31,231.01,62.96,Unpaid,
928,2025-03-02,325.85,71.57,Unpaid,
928,2025-04-01,440.15,91.93,Partial,
928,2025-05-01,395.2,71.33,Partial,
928,2025-05-31,370.67,85.7,Paid,2025-06-04
928,2025-06-30,159.43,50.51,Unpaid,
928,2025-07-30,66.45,27.59,Unpaid,
928,2025-08-29,356.81,86.9,Paid,2025-09-09
928,2025-09-28,137.42,39.27,Paid,2025-10-03
929,2025-01-01,376.24,76.62,Partial,
929,2025-01-31,490.01,80.57,Paid,2025-02-06
929,2025-03-02,57.82,30.91,Unpaid,
929,2025-04-01,429.5,67.77,Paid,2025-04-15
929,2025-05-01,145.34,48.07,Partial,
929,2025-05-31,355.83,77.1,Partial,
929,2025-06-30,100.92,32.27,Unpaid,
929,2025-07-30,469.26,69.53,Partial,
929,2025-08-29,471.03,97.74,Unpaid,
929,2025-09-28,147.25,41.16,Unpaid,
930,2025-01-01,340.56,55.08,Unpaid,
930,2025-01-31,315.57,54.55,Paid,2025-02-02
930,2025-03-02,490.63,110.34,Unpaid,
930,2025-04-01,314.91,63.34,Unpaid,
930,2025-05-01,462.22,108.06,Paid,2025-05-03
930,2025-05-31,387.46,80.04,Paid,2025-06-09
930,2025-06-30,326.23,80.06,Unpaid,
930,2025-07-30,491.32,78.22,Partial,
930,2025-08-29,487.39,104.88,Paid,2025-09-10
930,2025-09-28,327.51,83.7,Unpaid,
931,2025-01-01,467.19,82.39,Partial,
931,2025-01-31,210.29,49.6,Unpaid,
931,2025-03-02,350.43,87.27,Unpaid,
931,2025-04-01,316.81,80.93,Unpaid,
931,2025-05-01,374.0,84.14,Partial,
931,2025-05-31,106.43,39.84,Paid,2025-06-04
931,2025-06-30,127.65,39.82,Paid,2025-07-03
931,2025-07-30,148.32,45.43,Unpaid,
931,2025-08-29,149.35,37.89,Paid,2025-09-07
931,2025-09-28,174.5,41.93,Paid,2025-10-08
932,2025-01-01,296.92,73.71,Partial,
932,2025-01-31,338.67,69.31,Unpaid,
932,2025-03-02,328.32,56.03,Paid,2025-03-06
932,2025-04-01,102.2,38.6,Partial,
932,2025-05-01,205.54,47.84,Paid,2025-05-14
